district,price,GrossSquareMeters,NumberFloorsofBuilding,ItemStatus,NumberOfBathrooms,NumberOfRooms,FloorLocation
34,0.35929648241206025,0.24130663856691253,5,0,2,8,32
34,0.4346733668341708,0.10432033719704951,13,0,1,3,35
34,0.19597989949748743,0.1780821917808219,5,0,3,8,51
34,0.17261306532663317,0.16754478398314016,5,0,1,3,52
34,0.1706030150753769,0.09905163329820864,5,0,1,3,12
34,0.10175879396984924,0.10432033719704951,5,0,1,3,24
34,0.15829145728643215,0.12012644889357217,5,0,1,3,0
34,0.321608040201005,0.23076923076923075,5,0,1,8,34
34,0.1884422110552764,0.13593256059009484,5,0,1,5,12
34,0.35929648241206025,0.11485774499473128,4,0,4,5,32
34,0.0992462311557789,0.08851422550052686,4,0,1,3,50
34,0.21482412060301506,0.24130663856691253,5,0,1,8,32
34,0.15829145728643215,0.09378292939936775,5,0,1,3,50
34,0.12035175879396987,0.09905163329820864,5,0,1,3,0
34,0.2839195979899497,0.2149631190727081,5,0,2,8,34
34,0.2007537688442211,0.12012644889357217,5,0,1,3,0
34,0.11055276381909548,0.12539515279241306,5,0,1,3,40
34,0.16080402010050251,0.1095890410958904,5,0,1,3,50
34,0.08668341708542714,0.11485774499473128,5,0,1,3,40
34,0.0678391959798995,0.05690200210748155,5,0,1,3,46
34,0.10804020100502512,0.09378292939936775,5,0,1,3,34
34,0.1806532663316583,0.09905163329820864,5,0,1,3,50
34,0.3090452261306532,0.20442571127502634,5,0,2,7,52
34,0.18316582914572865,0.13066385669125397,5,0,1,5,0
34,0.07512562814070352,0.13066385669125397,5,0,1,3,40
34,0.15829145728643215,0.09905163329820864,5,0,1,3,12
34,0.0678391959798995,0.09905163329820864,5,1,1,3,50
34,0.10025125628140703,0.09905163329820864,5,0,1,3,40
34,0.2839195979899497,0.11485774499473128,5,0,2,3,0
34,0.11306532663316583,0.09905163329820864,5,0,1,3,50
34,0.1457286432160804,0.07797681770284509,5,0,1,3,50
34,0.20025125628140703,0.16754478398314016,5,0,2,8,51
34,0.41582914572864316,0.24130663856691253,5,0,2,8,34
34,0.1957286432160804,0.13593256059009484,5,0,1,5,50
34,0.08542713567839197,0.06638566912539515,5,1,1,1,42
34,0.29648241206030146,0.1833508956796628,6,0,1,7,35
34,0.22085427135678393,0.23076923076923075,5,0,2,8,32
34,0.14547738693467338,0.10432033719704951,5,0,1,3,0
34,0.6356783919597989,0.15279241306638566,5,0,5,5,34
34,0.4974874371859296,0.10115911485774498,4,1,1,3,32
34,0.321608040201005,0.20969441517386722,5,0,2,8,52
34,0.14824120603015076,0.14120126448893572,5,0,1,3,12
34,0.21834170854271356,0.13593256059009484,5,0,1,5,0
34,0.09798994974874373,0.10432033719704951,5,0,1,3,32
34,0.27135678391959794,0.12012644889357217,10,0,2,3,12
34,0.24120603015075376,0.16754478398314016,5,0,2,6,32
34,0.2982412060301507,0.2518440463645943,5,0,2,8,51
34,0.2982412060301507,0.15700737618545837,5,0,1,5,0
34,0.32537688442211055,0.23076923076923075,5,0,2,8,51
34,0.09798994974874373,0.08851422550052686,5,0,1,3,41
34,0.18592964824120603,0.10115911485774498,5,0,1,3,41
34,0.15804020100502514,0.09905163329820864,3,0,1,3,12
34,0.4344221105527638,0.2465753424657534,5,0,2,15,51
34,0.38442211055276376,0.20442571127502634,5,0,2,8,51
34,0.24120603015075376,0.12012644889357217,5,0,1,3,0
34,0.1457286432160804,0.09905163329820864,6,0,1,3,50
34,0.14547738693467338,0.1095890410958904,5,0,1,3,0
34,0.0829145728643216,0.13593256059009484,5,0,1,3,40
34,0.17311557788944723,0.1095890410958904,5,0,1,3,50
34,0.11432160804020101,0.12012644889357217,5,0,1,3,40
34,0.20100502512562815,0.08851422550052686,5,0,1,3,24
34,0.18341708542713567,0.11485774499473128,5,0,1,3,0
34,0.2022613065326633,0.10432033719704951,5,0,1,3,0
34,0.1530150753768844,0.10432033719704951,5,0,1,3,12
34,0.2198492462311558,0.20969441517386722,5,0,2,6,34
34,0.11809045226130653,0.10432033719704951,5,0,1,3,12
34,0.4346733668341708,0.1780821917808219,4,0,1,3,32
34,0.16557788944723617,0.12539515279241306,5,0,1,5,12
34,0.12688442211055276,0.08851422550052686,5,0,1,3,50
34,0.21105527638190955,0.09905163329820864,5,0,1,3,12
34,0.35929648241206025,0.1886195995785037,5,0,2,8,32
34,0.09045226130653267,0.10432033719704951,5,0,1,3,49
34,0.08417085427135679,0.07270811380400422,4,0,1,3,50
34,0.0829145728643216,0.11485774499473128,5,0,1,3,40
34,0.1457286432160804,0.08324552160168598,5,0,1,3,40
34,0.3969849246231155,0.20969441517386722,5,0,2,8,51
34,0.18341708542713567,0.08851422550052686,5,0,1,3,50
34,0.371859296482412,0.220231822971549,5,0,2,6,51
34,0.19597989949748743,0.08851422550052686,5,0,1,3,50
34,0.15829145728643215,0.08324552160168598,5,0,1,3,40
34,0.0992462311557789,0.09378292939936775,5,0,1,3,50
34,0.09773869346733668,0.08851422550052686,5,0,1,3,50
34,0.13944723618090452,0.10432033719704951,5,0,1,3,0
34,0.2839195979899497,0.2149631190727081,5,0,2,8,34
34,0.1771356783919598,0.13593256059009484,12,0,1,3,12
34,0.0829145728643216,0.08324552160168598,5,0,1,3,50
34,0.18216080402010051,0.11485774499473128,5,0,1,5,0
34,0.20854271356783918,0.16227608008429925,2,0,2,14,41
34,0.09020100502512562,0.09905163329820864,5,0,1,3,0
34,0.16457286432160803,0.08324552160168598,4,0,1,3,50
34,0.33417085427135673,0.2623814541622761,5,0,2,15,52
34,0.10175879396984924,0.08851422550052686,5,0,1,3,40
34,0.16457286432160803,0.09905163329820864,5,0,1,3,50
34,0.38442211055276376,0.11485774499473128,4,0,1,3,45
34,0.06909547738693468,0.08324552160168598,5,0,1,3,40
34,0.11934673366834171,0.09905163329820864,5,0,1,3,50
34,0.19070351758793969,0.13593256059009484,5,0,2,5,12
34,0.18216080402010051,0.10432033719704951,5,0,1,3,0
34,0.08793969849246232,0.09378292939936775,5,0,1,3,40
34,0.09547738693467336,0.08851422550052686,5,0,1,3,12
34,0.18341708542713567,0.12012644889357217,5,1,1,3,12
34,0.2839195979899497,0.12539515279241306,5,0,2,5,0
34,0.3314070351758794,0.2623814541622761,5,0,2,8,51
34,0.16834170854271358,0.11485774499473128,5,0,1,3,0
34,0.16331658291457288,0.08851422550052686,5,0,1,3,41
34,0.15075376884422112,0.09378292939936775,5,0,1,3,40
34,0.27638190954773867,0.10432033719704951,5,0,1,3,12
34,0.37688442211055273,0.2518440463645943,7,0,2,8,51
34,0.15075376884422112,0.07797681770284509,5,0,1,3,24
34,0.17587939698492464,0.14646996838777662,6,1,1,5,0
34,0.1984924623115578,0.19388830347734456,5,0,2,6,34
34,0.09045226130653267,0.14120126448893572,5,0,2,5,40
34,0.24371859296482412,0.1517386722866175,4,0,2,5,24
34,0.15201005025125627,0.11485774499473128,6,0,1,3,0
34,0.26507537688442206,0.119072708113804,5,0,1,5,0
34,0.11432160804020101,0.09905163329820864,5,0,1,3,50
34,0.2587939698492462,0.19915700737618547,5,0,2,6,32
34,0.18592964824120603,0.11485774499473128,6,0,1,3,12
34,0.08793969849246232,0.12012644889357217,6,0,1,3,0
34,0.25854271356783914,0.13593256059009484,5,0,1,5,0
34,0.10804020100502512,0.11485774499473128,1,0,1,3,47
34,0.11557788944723618,0.13593256059009484,6,0,1,5,40
34,0.06407035175879397,0.10115911485774498,5,0,1,1,52
34,0.29648241206030146,0.3150684931506849,5,0,2,8,32
34,0.23366834170854273,0.19915700737618547,5,0,2,8,34
34,0.157035175879397,0.12539515279241306,5,1,1,3,0
34,0.37060301507537685,0.23076923076923075,5,0,2,8,51
34,0.19597989949748743,0.16754478398314016,6,0,1,7,40
34,0.21733668341708542,0.12012644889357217,6,0,1,3,0
34,0.09547738693467336,0.10432033719704951,5,0,1,3,39
34,0.11557788944723618,0.09905163329820864,5,0,1,3,50
34,0.2198492462311558,0.1780821917808219,5,0,2,6,34
34,0.35929648241206025,0.20969441517386722,5,0,2,8,51
34,0.2839195979899497,0.220231822971549,5,0,2,8,34
34,0.1871859296482412,0.1517386722866175,6,0,1,5,32
34,0.09798994974874373,0.09378292939936775,4,0,1,3,40
34,0.27135678391959794,0.20969441517386722,5,0,2,8,51
34,0.29648241206030146,0.24130663856691253,5,0,2,8,51
34,0.20829145728643217,0.20969441517386722,5,0,2,7,51
34,0.5226130653266331,0.13593256059009484,10,0,2,5,34
34,0.3090452261306532,0.1780821917808219,5,0,2,8,51
34,0.19597989949748743,0.09378292939936775,5,0,1,3,0
34,0.7738693467336683,0.2054794520547945,5,0,1,3,34
34,0.07537688442211056,0.08851422550052686,5,0,1,3,40
34,0.27135678391959794,0.2518440463645943,5,0,2,15,34
34,0.18592964824120603,0.12539515279241306,1,0,2,5,0
34,0.10050251256281408,0.1095890410958904,5,0,1,3,40
34,0.20603015075376885,0.1780821917808219,5,0,2,6,32
34,0.16055276381909547,0.1095890410958904,5,0,2,3,12
34,0.15804020100502514,0.1095890410958904,5,0,1,3,0
34,0.32412060301507534,0.13593256059009484,5,0,1,3,0
34,0.31783919597989946,0.12539515279241306,5,0,1,5,0
34,0.4095477386934673,0.1886195995785037,5,0,1,14,34
34,0.3266331658291457,0.13593256059009484,5,0,1,3,12
34,0.2776381909547738,0.07165437302423604,5,0,1,3,12
34,0.2449748743718593,0.12012644889357217,5,0,1,5,50
34,0.4246231155778894,0.20337197049525815,5,0,1,14,34
34,0.30778894472361806,0.15806111696522657,5,0,1,10,34
34,0.32412060301507534,0.12539515279241306,5,0,1,3,12
34,0.2525125628140703,0.09378292939936775,5,0,1,3,0
34,0.1984924623115578,0.07797681770284509,5,0,1,3,41
34,0.23241206030150754,0.10432033719704951,5,0,1,3,50
34,0.23366834170854273,0.10432033719704951,5,0,2,3,12
34,0.16809045226130653,0.12539515279241306,5,0,1,3,0
34,0.23366834170854273,0.14120126448893572,5,0,1,5,12
34,0.11180904522613065,0.09378292939936775,6,0,1,3,32
34,0.24371859296482412,0.20969441517386722,5,0,1,8,34
34,0.21482412060301506,0.20969441517386722,5,0,2,8,51
34,0.3203517587939698,0.17281348788198103,5,0,2,5,0
34,0.371859296482412,0.2834562697576396,5,0,4,15,32
34,0.15804020100502514,0.10432033719704951,5,0,1,3,12
34,0.20603015075376885,0.24130663856691253,6,0,2,8,24
34,0.371859296482412,0.24130663856691253,5,0,2,8,32
34,0.16809045226130653,0.1095890410958904,5,0,1,3,0
34,0.23366834170854273,0.1095890410958904,5,0,1,3,12
34,0.1708542713567839,0.08851422550052686,5,0,1,3,40
34,0.38442211055276376,0.2149631190727081,5,0,2,8,51
34,0.1457286432160804,0.13066385669125397,5,0,1,3,0
34,0.09020100502512562,0.09905163329820864,5,0,1,3,12
34,0.19597989949748743,0.09905163329820864,5,0,1,3,12
34,0.18517587939698493,0.16227608008429925,5,0,1,5,24
34,0.23618090452261306,0.08324552160168598,5,0,1,3,0
34,0.19597989949748743,0.19388830347734456,4,0,2,6,32
34,0.15326633165829145,0.13593256059009484,5,0,1,5,24
34,0.4974874371859296,0.09483667017913593,5,0,0,0,41
34,0.15201005025125627,0.09905163329820864,5,0,1,3,50
34,0.2198492462311558,0.1095890410958904,5,0,1,3,0
34,0.2185929648241206,0.20969441517386722,5,0,1,8,32
34,0.24623115577889446,0.12539515279241306,5,0,1,5,0
34,0.07537688442211056,0.08851422550052686,5,0,1,3,40
34,0.24999999999999997,0.11485774499473128,5,0,2,5,12
34,0.19974874371859297,0.08324552160168598,5,0,1,3,12
34,0.2449748743718593,0.1095890410958904,5,0,2,5,12
34,0.2449748743718593,0.1095890410958904,5,0,2,5,0
34,0.23869346733668342,0.1095890410958904,5,0,2,5,0
34,0.17587939698492464,0.07797681770284509,5,0,1,3,0
34,0.3266331658291457,0.2149631190727081,5,0,3,14,51
34,0.31407035175879394,0.20442571127502634,5,0,3,14,51
34,0.24623115577889446,0.20442571127502634,5,0,2,8,51
34,0.19974874371859297,0.12012644889357217,5,0,1,3,12
34,0.18969849246231155,0.11485774499473128,5,0,1,3,0
34,0.18341708542713567,0.1095890410958904,5,0,1,3,0
34,0.1457286432160804,0.10432033719704951,5,0,1,3,50
34,0.09547738693467336,0.09378292939936775,5,0,1,3,40
34,0.08919597989949749,0.08851422550052686,5,0,1,3,40
34,0.2839195979899497,0.2149631190727081,5,0,2,8,51
34,0.1934673366834171,0.11485774499473128,5,0,1,3,12
34,0.13819095477386936,0.09905163329820864,5,0,1,3,50
34,0.16834170854271358,0.10432033719704951,5,0,1,5,50
34,0.15577889447236182,0.09378292939936775,5,0,1,5,50
34,0.12311557788944724,0.062170706006322435,5,0,1,3,41
34,0.11055276381909548,0.08851422550052686,5,0,1,5,40
34,0.09296482412060302,0.062170706006322435,5,0,1,3,40
34,0.19597989949748743,0.09378292939936775,5,0,1,3,0
34,0.15829145728643215,0.11485774499473128,5,0,1,3,12
34,0.31080402010050245,0.20969441517386722,5,0,2,4,51
34,0.18341708542713567,0.08851422550052686,5,0,1,3,50
34,0.15829145728643215,0.07797681770284509,5,0,1,3,50
34,0.13316582914572864,0.08324552160168598,5,0,1,3,40
34,0.12060301507537688,0.07797681770284509,5,0,1,3,40
34,0.22110552763819094,0.09905163329820864,5,0,1,3,0
34,0.10175879396984924,0.09378292939936775,5,0,1,3,0
34,0.18341708542713567,0.10432033719704951,12,0,1,3,34
34,0.228643216080402,0.11485774499473128,5,0,1,3,0
34,0.0942211055276382,0.09378292939936775,5,0,1,3,40
34,0.19070351758793969,0.13066385669125397,5,0,1,5,0
34,0.07010050251256282,0.11485774499473128,6,0,1,3,49
34,0.27135678391959794,0.15700737618545837,5,0,2,8,34
34,0.24246231155778894,0.20969441517386722,5,0,2,6,32
34,0.0942211055276382,0.12539515279241306,5,0,1,5,50
34,0.14045226130653266,0.10432033719704951,5,0,1,3,0
34,0.2776381909547738,0.13593256059009484,5,0,2,1,34
34,0.9371859296482411,0.4204425711275026,4,0,3,16,41
34,0.23366834170854273,0.13066385669125397,5,0,1,5,12
34,0.16557788944723617,0.1095890410958904,5,0,1,3,12
34,0.2135678391959799,0.12539515279241306,5,0,1,5,0
34,0.07537688442211056,0.09905163329820864,5,0,1,1,50
34,0.18216080402010051,0.09378292939936775,5,0,1,3,0
34,0.2449748743718593,0.10432033719704951,5,0,1,3,12
34,0.1407035175879397,0.10432033719704951,4,0,2,3,0
34,0.14195979899497488,0.1095890410958904,5,0,2,3,32
34,0.14321608040201006,0.11485774499473128,5,0,1,3,0
34,0.07788944723618091,0.09905163329820864,5,0,1,3,40
34,0.06909547738693468,0.09905163329820864,6,0,1,3,35
34,0.3680904522613065,0.14120126448893572,10,0,1,3,2
34,0.09798994974874373,0.14646996838777662,6,0,1,3,40
34,0.10979899497487437,0.09378292939936775,5,0,1,1,50
34,0.11306532663316583,0.10432033719704951,5,0,1,3,50
34,0.2587939698492462,0.1886195995785037,5,0,2,8,34
34,0.10175879396984924,0.09905163329820864,5,0,1,4,49
34,0.20854271356783918,0.14646996838777662,5,0,1,3,39
34,0.16331658291457288,0.11485774499473128,5,0,1,3,0
34,0.24246231155778894,0.10432033719704951,5,0,1,3,0
34,0.057788944723618084,0.1095890410958904,5,0,1,3,34
34,0.16331658291457288,0.07797681770284509,5,0,1,3,12
34,0.13316582914572864,0.12539515279241306,5,0,1,5,12
34,0.18341708542713567,0.1095890410958904,5,0,1,3,50
34,0.371859296482412,0.23076923076923075,5,0,2,8,24
34,0.11934673366834171,0.09378292939936775,5,0,1,3,12
34,0.2839195979899497,0.11485774499473128,13,0,1,3,4
34,0.33643216080402005,0.20969441517386722,5,0,2,6,32
34,0.10552763819095477,0.08324552160168598,5,0,1,1,50
34,0.06909547738693468,0.09378292939936775,5,0,1,3,40
34,0.3090452261306532,0.2623814541622761,5,0,2,15,51
34,0.20854271356783918,0.10432033719704951,7,0,1,3,12
34,0.1658291457286432,0.12539515279241306,5,0,1,5,12
34,0.14195979899497488,0.1095890410958904,5,0,1,3,12
34,0.1658291457286432,0.20969441517386722,5,0,2,8,34
34,0.2185929648241206,0.24130663856691253,5,0,1,11,34
34,0.18819095477386935,0.1780821917808219,5,0,1,8,34
34,0.10527638190954774,0.09905163329820864,5,0,1,3,50
34,0.09798994974874373,0.11485774499473128,5,0,1,3,0
34,0.1620603015075377,0.1095890410958904,5,0,1,3,0
34,0.08768844221105528,0.08324552160168598,5,0,1,3,50
34,0.13291457286432162,0.10432033719704951,5,0,1,3,0
34,0.13819095477386936,0.09905163329820864,5,0,1,3,0
34,0.08040201005025126,0.10432033719704951,5,0,1,3,40
34,0.1,0.09905163329820864,5,0,1,3,50
34,0.18592964824120603,0.12539515279241306,5,0,2,5,0
34,0.1027638190954774,0.09378292939936775,5,0,1,3,50
34,0.39673366834170853,0.2623814541622761,5,0,4,15,34
34,0.10301507537688442,0.08324552160168598,5,0,1,3,50
34,0.3090452261306532,0.12012644889357217,5,0,1,5,24
34,0.17587939698492464,0.09905163329820864,14,0,2,3,37
34,0.3090452261306532,0.22550052687038988,5,0,2,8,51
34,0.1620603015075377,0.12012644889357217,5,0,1,3,12
34,0.09547738693467336,0.08851422550052686,5,0,1,3,50
34,0.2022613065326633,0.13066385669125397,6,0,1,3,24
34,0.20603015075376885,0.2623814541622761,5,0,2,8,24
34,0.371859296482412,0.20969441517386722,5,0,2,8,34
34,0.07035175879396985,0.08851422550052686,6,0,1,3,40
34,0.11281407035175879,0.13593256059009484,5,0,1,5,50
34,0.6984924623115577,0.15700737618545837,5,0,2,3,51
34,0.19974874371859297,0.07797681770284509,5,0,1,3,50
34,0.2587939698492462,0.10115911485774498,5,0,1,3,12
34,0.15326633165829145,0.09378292939936775,5,0,1,6,39
34,0.20603015075376885,0.1780821917808219,5,0,2,11,34
34,0.2839195979899497,0.1833508956796628,5,0,2,7,51
34,0.07914572864321609,0.08324552160168598,5,0,1,3,50
34,0.11306532663316583,0.08324552160168598,5,0,1,1,12
34,0.12311557788944724,0.09905163329820864,5,0,1,3,34
34,0.16834170854271358,0.13593256059009484,5,0,1,5,40
34,0.1706030150753769,0.12539515279241306,5,0,1,3,0
34,0.42211055276381904,0.13487881981032665,2,0,2,1,12
34,0.057537688442211056,0.09905163329820864,5,0,1,3,40
34,0.371859296482412,0.11485774499473128,5,1,1,3,45
34,0.18341708542713567,0.13593256059009484,2,0,1,5,12
34,0.20854271356783918,0.10432033719704951,5,0,1,3,24
34,0.07663316582914573,0.06743940990516333,5,0,1,1,40
34,0.321608040201005,0.13593256059009484,5,0,2,5,12
34,0.3090452261306532,0.13593256059009484,5,0,2,5,0
34,0.15829145728643215,0.09905163329820864,5,0,1,3,40
34,0.08668341708542714,0.09378292939936775,5,0,1,3,50
34,0.19597989949748743,0.10432033719704951,5,0,1,3,0
34,0.15326633165829145,0.23076923076923075,5,0,1,10,52
34,0.3467336683417085,0.13066385669125397,12,0,1,5,12
34,0.07412060301507538,0.08851422550052686,5,0,1,1,34
34,0.18341708542713567,0.3150684931506849,6,0,3,13,34
34,0.18341708542713567,0.10432033719704951,5,0,1,3,40
34,0.18467336683417085,0.1095890410958904,5,0,1,3,40
34,0.3467336683417085,0.2939936775553214,5,0,2,11,24
34,0.13819095477386936,0.12539515279241306,5,0,1,5,32
34,0.15628140703517587,0.09905163329820864,5,0,1,3,0
34,0.07537688442211056,0.2623814541622761,10,0,1,3,41
34,0.07537688442211056,0.09905163329820864,5,1,1,3,40
34,0.1042713567839196,0.09378292939936775,5,0,1,3,40
34,0.31080402010050245,0.2834562697576396,5,0,1,11,51
34,0.4615577889447236,0.30453108535300316,2,0,1,7,41
34,0.321608040201005,0.10432033719704951,5,0,1,3,50
34,0.7738693467336683,0.10432033719704951,5,0,1,3,32
34,0.4974874371859296,0.10432033719704951,12,0,2,3,34
34,0.23241206030150754,0.15700737618545837,5,0,2,15,50
34,0.10804020100502512,0.10432033719704951,4,0,1,3,24
34,0.8115577889447235,0.1517386722866175,5,0,1,5,12
34,0.8115577889447235,0.14646996838777662,5,0,1,3,51
34,0.10050251256281408,0.11485774499473128,5,0,1,3,41
34,0.371859296482412,0.13066385669125397,17,0,2,5,32
34,0.9748743718592965,0.14646996838777662,8,0,1,5,43
34,0.1922110552763819,0.14120126448893572,5,0,1,5,0
34,0.21608040201005024,0.12012644889357217,5,0,2,5,50
34,0.27135678391959794,0.13066385669125397,5,0,2,5,0
34,0.24623115577889446,0.13593256059009484,5,0,1,5,12
34,0.08040201005025126,0.09905163329820864,5,0,1,3,40
34,0.2399497487437186,0.20969441517386722,5,0,2,8,34
34,0.14447236180904524,0.12012644889357217,1,0,1,3,0
35,0.19597989949748743,0.1780821917808219,5,0,2,7,52
35,0.4346733668341708,0.13066385669125397,7,0,2,5,34
35,0.12562814070351758,0.08429926238145416,4,0,1,3,50
35,0.30276381909547734,0.13593256059009484,10,0,2,5,2
35,0.3015075376884422,0.07060063224446786,14,0,1,1,36
35,0.44723618090452255,0.13066385669125397,7,0,2,5,24
35,0.5452261306532663,0.13066385669125397,7,0,2,5,35
35,0.27135678391959794,0.11591148577449946,8,0,2,3,0
35,0.8115577889447235,0.2191780821917808,4,0,3,8,32
35,0.4924623115577889,0.14120126448893572,8,0,2,5,12
35,0.10175879396984924,0.09378292939936775,4,0,1,3,46
35,0.12688442211055276,0.09378292939936775,4,0,1,3,41
35,0.20854271356783918,0.20969441517386722,4,0,2,6,32
35,0.9371859296482411,0.2149631190727081,7,0,4,11,36
35,0.4597989949748743,0.119072708113804,7,0,2,5,35
35,0.46984924623115576,0.13066385669125397,7,0,2,5,32
35,0.44723618090452255,0.13066385669125397,7,0,2,5,36
35,0.5603015075376884,0.13066385669125397,7,0,2,5,36
35,0.43341708542713564,0.13171759747102213,8,0,2,5,35
35,0.4597989949748743,0.13066385669125397,7,0,2,5,34
35,0.4849246231155779,0.13066385669125397,7,0,2,5,36
35,0.5226130653266331,0.12644889357218125,4,0,2,5,12
35,0.4849246231155779,0.12644889357218125,4,0,2,5,41
35,0.4974874371859296,0.12644889357218125,4,0,2,5,0
35,0.5351758793969849,0.12644889357218125,4,0,2,5,24
35,0.4849246231155779,0.1232876712328767,5,0,2,5,12
35,0.6608040201005024,0.13277133825079032,3,0,2,5,40
35,0.35929648241206025,0.09694415173867228,5,0,2,3,41
35,0.4032663316582914,0.09694415173867228,5,0,2,3,34
35,0.4849246231155779,0.1232876712328767,5,0,2,5,0
35,0.44723618090452255,0.1232876712328767,5,0,2,5,41
35,0.27889447236180903,0.08851422550052686,5,0,1,3,0
35,0.1771356783919598,0.10432033719704951,3,0,1,3,12
35,0.228643216080402,0.05795574288724973,7,0,1,1,40
35,0.35929648241206025,0.20969441517386722,5,0,2,8,34
35,0.29648241206030146,0.10115911485774498,8,0,1,3,34
35,0.571608040201005,0.22550052687038988,5,0,2,10,34
35,0.24623115577889446,0.10115911485774498,8,0,1,3,0
35,0.27135678391959794,0.10115911485774498,8,0,1,3,24
35,0.5226130653266331,0.14646996838777662,5,1,2,5,12
35,0.4346733668341708,0.1780821917808219,6,0,2,3,35
35,0.2587939698492462,0.09378292939936775,6,0,1,3,24
35,0.26130653266331655,0.08113804004214963,5,0,1,3,32
35,0.18090452261306533,0.06743940990516333,8,0,1,1,41
35,0.321608040201005,0.10115911485774498,8,0,1,3,37
35,0.23366834170854273,0.10115911485774498,8,0,1,3,41
35,0.5728643216080401,0.22550052687038988,5,0,2,10,34
35,0.20854271356783918,0.13066385669125397,3,0,2,5,12
35,0.6608040201005024,0.1517386722866175,6,0,2,7,40
35,0.5728643216080401,0.16754478398314016,5,0,2,7,40
35,0.33417085427135673,0.06954689146469968,9,1,1,1,0
35,0.24120603015075376,0.12539515279241306,16,0,2,5,3
35,0.18216080402010051,0.16754478398314016,5,0,2,5,34
35,0.23743718592964824,0.07797681770284509,5,0,1,3,40
35,0.949748743718593,0.2623814541622761,4,0,2,11,32
35,0.8869346733668341,0.2623814541622761,5,0,3,11,34
35,0.20854271356783918,0.10432033719704951,5,0,1,3,50
35,0.21105527638190955,0.1517386722866175,8,0,2,3,40
35,0.3203517587939698,0.12539515279241306,6,0,1,3,12
35,0.33417085427135673,0.11485774499473128,5,0,2,3,24
35,0.19597989949748743,0.09378292939936775,3,0,1,3,24
35,0.2638190954773869,0.10432033719704951,7,0,1,3,12
35,0.3090452261306532,0.09905163329820864,5,0,1,3,12
35,0.2185929648241206,0.08640674394099052,5,0,1,3,50
35,0.4597989949748743,0.11485774499473128,12,0,1,3,4
35,0.22989949748743718,0.08324552160168598,10,0,1,3,36
35,0.5603015075376884,0.136986301369863,5,0,1,3,24
35,0.1577889447236181,0.12012644889357217,6,0,2,5,12
35,0.5477386934673366,0.11696522655426764,14,0,1,10,38
35,0.4396984924623115,0.14646996838777662,5,0,2,5,34
35,0.4346733668341708,0.11485774499473128,12,0,1,3,0
35,0.7110552763819095,0.2149631190727081,7,0,4,11,36
35,0.4346733668341708,0.14646996838777662,5,0,2,6,34
35,0.27135678391959794,0.08324552160168598,6,0,1,3,35
35,0.5226130653266331,0.12539515279241306,5,0,2,5,32
35,0.38819095477386933,0.119072708113804,7,0,2,5,35
35,0.3969849246231155,0.15700737618545837,5,0,2,7,34
35,0.39572864321608037,0.119072708113804,7,0,2,5,32
35,0.3655778894472361,0.10221285563751316,7,0,1,3,40
35,0.39321608040201,0.119072708113804,7,0,2,5,0
35,0.33417085427135673,0.1886195995785037,4,0,1,6,32
35,0.4974874371859296,0.16754478398314016,5,0,2,7,34
35,0.3781407035175879,0.1001053740779768,5,0,1,3,41
35,0.4974874371859296,0.13066385669125397,5,0,2,5,24
35,0.5351758793969849,0.13066385669125397,5,0,2,5,32
35,0.4597989949748743,0.13066385669125397,5,0,2,5,41
35,0.8492462311557788,0.22233930453108536,5,0,2,8,34
35,0.4849246231155779,0.13066385669125397,5,0,2,5,12
35,0.371859296482412,0.13066385669125397,5,0,2,5,32
35,0.8994974874371858,0.22550052687038988,5,0,3,11,34
35,0.4723618090452261,0.13066385669125397,5,0,2,5,0
35,0.3969849246231155,0.15700737618545837,5,0,2,5,0
35,0.15829145728643215,0.07797681770284509,4,0,1,3,41
35,0.6231155778894472,0.1749209694415174,7,0,2,7,34
35,0.4849246231155779,0.12539515279241306,7,0,2,5,32
35,0.6231155778894472,0.20969441517386722,6,0,4,10,35
35,0.38442211055276376,0.09272918861959957,7,0,1,3,12
35,0.38442211055276376,0.09272918861959957,7,0,1,3,24
35,0.27135678391959794,0.11485774499473128,5,0,1,5,50
35,0.6482412060301507,0.1749209694415174,7,0,2,7,35
35,0.5477386934673366,0.12539515279241306,7,0,2,5,34
35,0.6608040201005024,0.1749209694415174,7,0,2,7,34
35,0.33417085427135673,0.11485774499473128,5,0,2,5,34
35,0.4974874371859296,0.12539515279241306,7,0,2,5,32
35,0.6482412060301507,0.1749209694415174,7,0,2,7,35
35,0.321608040201005,0.09483667017913593,7,0,1,3,50
35,0.3969849246231155,0.09272918861959957,7,0,2,3,32
35,0.4346733668341708,0.13171759747102213,8,0,2,5,35
35,0.3969849246231155,0.09272918861959957,7,0,1,3,32
35,0.4346733668341708,0.13171759747102213,8,0,2,5,35
35,0.4346733668341708,0.13171759747102213,8,0,2,5,34
35,0.4283919597989949,0.13171759747102213,8,0,2,5,34
35,0.2587939698492462,0.09905163329820864,5,0,1,3,12
35,0.371859296482412,0.13066385669125397,5,0,2,5,34
35,0.22110552763819094,0.08324552160168598,5,0,2,3,41
35,0.22110552763819094,0.08324552160168598,5,0,2,3,0
35,0.3090452261306532,0.12223393045310853,6,0,1,3,24
35,0.4723618090452261,0.17175974710221287,5,0,3,5,34
35,0.29648241206030146,0.10432033719704951,5,0,2,5,41
35,0.3404522613065326,0.0958904109589041,5,0,2,3,24
